id,text
897062,"Ich will, dass der Kitt in dieser Gesellschaft nicht weiter an der Mietenfrage zerbröselt."
1037285,"Wenn wir schon bei Steuern und Sozialabgaben eine so gute Einnahmesituation haben, wie wir sie haben, und genügend Rücklagen haben, müssen wir den Bürgerinnen und Bürgern, den Arbeitnehmerinnen und Arbeitnehmern, aber auch den Unternehmen etwas zurückgeben."
1158286,"So fehlt ihre Perspektive im Narrativ der Überlebenden bis heute, ihre Schicksale sind die Leerstellen im kollektiven deutschen Gedächtnis."
297594,"Bitte erlauben Sie mir daher an dieser Stelle, mich bei allen Mitgliedern unseres Ausschusses sehr herzlich für die stets kollegiale und vertrauensvolle Zusammenarbeit zu bedanken."
316760,Katastrophenschutz auf dem Niveau eines Entwicklungslandes ist eines Industrielandes vom Range Deutschlands unwürdig.
820324,"Es tut mir leid, Herr Strässer, ich kann es Ihnen an dieser Stelle nicht ersparen."
995824,"Dass bei einem so ernstzunehmenden Thema wie der Erwerbsminderungsrente um diese Stunde so viele Kolleginnen und Kollegen hier im Parlament sind, finde ich auch ganz toll und hervorragend, weil es zeigt, wie ernst wir das Thema nehmen."
251486,"Was unsere Regierung davon abhält, bei dieser Faktenlage die Kinder von der Maskenpflicht zu befreien, entzieht sich meiner Kenntnis."
1093447,Diese Menschen haben offenbar keine Lobby.
461786,Wir haben bei der Schulsozialarbeit unsere Verfassung im Auge zu behalten und wollen uns nach ihr richten.
882074,"Deshalb ist es für uns ein ganz wichtiges Anliegen, die Wohnungseinbrüche zu bekämpfen, damit sich die Bürgerinnen und Bürger in Deutschland sicherer fühlen."
1082843,Die weiteren notwendigen Folgeschritte mit den reformwilligen Ländern und auch bei den involvierten deutschen Institutionen werden einen genauso hohen Einsatz verlangen.
1254719,Tun Sie etwas für das Vertrauen der Bevölkerung in die Durchsetzung des Rechtsstaates!
336341,"Lassen Sie mich an dieser Stelle die immense Bedeutung unserer Hochschulen herausstreichen, die einen wesentlichen Beitrag zu Forschung und Entwicklung leisten."
288708,Wir freuen uns über diese ermutigenden Hoffnungszeichen für die Tourismusmuswirtschaft und für den Deutschlandtourismus.
1129333,Deswegen sollten wir uns nicht wegducken vor dem von uns propagierten Ziel der Erhöhung der Verteidigungsausgaben.
1145932,"Ich bin der Bunderegierung deswegen dankbar, dass sie gestern beschlossen hat, ein Klimakabinett zu bilden, wo die Vertreter unterschiedlicher Interessen an einem Tisch zusammenkommen und alle wesentlichen Fragen – sowohl die Interessen des Klimaschutzes, die Interessen der deutschen Industrie im Zuge der Transformationsnotwendigkeiten als auch die Interessen der Arbeitnehmerinnen und Arbeitnehmer – gleichrangig verhandeln und zu einem erfolgreichen Ende führen werden."
412207,Die immensen Investitionen in die Dorferneuerung schienen ohne Dorfbewohner ihren Sinn zu verlieren.
1032208,"Wir investieren mit diesem Haushalt ganz erheblich in dieses Gelingen, und wir schaffen mit der politischen Gestaltung von Souveränität und Sicherheit die Grundlage für das Vertrauen der Menschen in diese Entwicklung."
136209,"Die Notsituation ist aber, wie gesagt, in gesundheitlicher Hinsicht nicht mehr gegeben und der Eintritt der wirtschaftlichen Not beim nunmehr dritten Coronahaushalt des Bundes ganz sicher nicht mehr der Kontrolle des Staates entzogen."
487265,"Vor allem aber richtet sich mein Dank an die fleißigen Mitarbeiterinnen und Mitarbeiter in den Abgeordnetenbüros, Swen Schulz in den Fraktionen, natürlich auch im Ministerium, die uns Berichterstatter dabei unterstützt haben."
1260123,"Der Rucksack, der jetzt auf den Schultern der Landwirte sitzt, hat sich über die Jahre immer praller gefüllt."
885297,Sie gehören den Bürgerinnen und Bürgern.
941785,Die jungen Leute der AG Geschichte vom Treibhaus in Döbeln zum Beispiel tragen die Geschichte des jüdischen Lebens vor und in der Zeit des NS in dieser Region Mittelsachsens zusammen.
376173,Aber ausgerechnet das Bundesprogramm Ökologischer Landbau dümpelt auch in diesem Haushalt weiter vor sich hin.
201314,"Dass wir im Frühjahr beherzt dazu greifen und die Maßnahmen erleichtern konnten, lag auch an den prall gefüllten Kassen der Bundesagentur für Arbeit."
153774,"Denn ich wünsche mir einen vielfältigen Kiez mit vielen Kulturschaffenden, Gewerbetreibenden, Handwerkern und auch Gastronomen."
1044899,"Wir haben eine Partei in die Mitte der Gesellschaft geführt, und wir sind sensibel."
396054,Als Neuabgeordnete bin auch ich beeindruckt von der Arbeitsleistung und den Erfolgen des Petitionsausschusses.
372754,"Kerstin Tack und ich sind wild entschlossen, dafür zu sorgen, dass die Mitwirkungsmöglichkeiten der Verbände der Betroffenen auch bei der Erstellung der nächsten Teilhabeberichte noch weiter ausgebaut werden, damit das Motto „Nichts über uns ohne uns“ auch als Grundlage des politischen Handelns verankert wird."
998312,Sehen wir uns die Altersstruktur der Menschen in der Braunkohle an: 60 Prozent der in der Braunkohle Beschäftigten – wir wollen die 20 dreckigsten Braunkohlekraftwerke dichtmachen – sind über 50 Jahre alt.
188089,"Es ist auch ein Kulturgut, ein Aushängeschild der deutschen Landwirtschaft, allerdings ein Aushängeschild, das im Ausland und leider auch im Inland mit sinkender Nachfrage zu kämpfen hat."
1117016,Die Lokalzeitung sollte ihre Leute wohl ein bisschen besser informieren.
1020517,Wir werden diese jetzt sukzessive und geradlinig mit dem Minister umsetzen.
1260029,"Die Bauern und Bäuerinnen gehen immer öfter auf die Straße – heute wieder in Hamburg –, die Unruhe ist groß."
208004,Ihr Licht brennt hell und warm in dieser dunklen Zeit und spiegelt sich in den seelenvollen Augen unserer Kinder.
374080,"Die Deutschen sind heute weit über den Eintritt in den Ruhestand hinaus deutlich rüstiger, als es gleichaltrige Senioren vor einigen Jahrzehnten gewesen sind."
560173,Die Menschen werden stigmatisiert.
614779,"Die Kämmerer und die Oberbürgermeister dieser Städte haben im Grunde drei Sorgen, die sie umtreiben."
128506,"Einem anderen Bereich der Verkehrspolitik, der leider nicht den Weg in diesen Antrag gefunden hat, muss mit unserer sozialdemokratischen Handschrift noch ein bisschen mehr Gewicht verliehen werden."
579345,"Ihr Generalsekretär Peter Tauber hat auf seiner Facebook-Seite eine Umfrage initiiert, die eine überwältigende Mehrheit für die Öffnung der Ehe gebracht hat."
351857,"Aber ihre Erreichbarkeit für die Menschen, die nicht in unmittelbarer Nähe einer Beratungsstelle leben, ist tatsächlich auch aus unserer Sicht verbesserungswürdig."
316124,"Wir stehen als Parlament und Nation in der Schuld dieser Frauen und Männer, meine lieben Kolleginnen und Kollegen."
368502,Wir wollen aber keine schleichende Enteignung unserer Landwirte.
1023884,Wir können die Welt aber nicht in Deutschland retten und alle Mühseligen und Beladenen aufnehmen.
231846,Politik muss sich um die Menschen kümmern.
1011989,"Sie leisten nicht zuletzt auch einen unersetzlichen Beitrag in Deutschland für Artenvielfalt und das ökologische Gleichgewicht, ohne dass jemand diese Leistungen honorieren würde, übrigens am allerwenigsten der Kunde, der viel zu selten zu Hammel- oder Lammfleisch beim Discounter greift."
1165945,Sie tragen diese Interessen in die Regierung hinein und bereichern aufgrund der Einarbeitung in die Tiefe eines Sachverhaltes die Debatte auch hier in unserem Hause.
242996,"Ich freue mich, dass die weiterhin übergroße Mehrheit unserer Bevölkerung denjenigen, die heute Verantwortung tragen – im Gesundheitswesen, bei den Sicherheitskräften, in der Bildung, aber auch in Verwaltung und Politik –, Respekt entgegenbringt und wir allein dadurch in Würde und Anstand gemeinsam durch diese schwerste Zeit hindurchkommen werden."
703902,Und das wiederum - da können Sie ganz sicher sein - wird noch mehr auch Ihrer Wähler in die Arme der AfD treiben.
412059,"Wenn ich durch Niedersachsen reise, höre ich keine Lobreden auf diesen Umweltminister."
795749,"In einer Zeit, in der viele Landwirte immer stärkeren Anfeindungen unterliegen, unterstreiche ich dies ganz besonders, weil ich meine, die Bauern in Deutschland haben Unterstützung und Anerkennung für ihre tagtägliche Arbeit verdient - bei allen Veränderungsnotwendigkeiten, die in naher Zukunft auch auf uns zukommen werden."
674156,"Betrachtet man die Geschichte dieser Regionen nicht mit der deutschen Brille, sondern als Geschichte transkultureller Verflechtungen, könnte man mit einer gesamteuropäischen Betrachtungsweise eine wirklich differenzierte Analyse der Geschichte Europas im 20. Jahrhundert anstellen, unter klarer Benennung der Ursachen, und dann könnte man für die verheerenden Folgen der Ausgrenzung von Menschen aufgrund ihrer Herkunft, ihrer Sprache oder ihrer Religion sensibilisieren, und man könnte das Bewusstsein schärfen für ausschließende Prozesse, die es auch heute gibt."
464613,"Auch die gesellschaftliche Akzeptanz der Erhöhung des Beitragssatzes - vergessen wir nicht: auch vonseiten der Wirtschaft - ist in meinen Augen Ausdruck des Reformbedarfs, den wir in der Pflege haben und den uns die Menschen jeden Tag zu verstehen geben."
580292,"Statt wirksame Maßnahmen durchzusetzen, lädt die Bundesregierung die Schuld bei den Verbraucherinnen und Verbrauchern ab."
1150231,"Dieses Haus kann sich damit endlich die Möglichkeit schaffen, die Megaentscheidungen der EZB, die die nationalen haushalterischen Fragen weit überragen, öffentlich zu debattieren."
406272,"Schwerpunkte sind neben den bereits genannten Zielen aus Sicht der SPD-Bundestagsfraktion vor allem klare und überprüfbare Vorgaben für eine Begrenzung des Erfüllungsaufwands, aber auch die umfassendere Einbindung von Ländern und Kommunen in die Ermittlung und Reduzierung der Vollzugskosten von Bundesrecht sowie die kontinuierliche Beteiligung der Bürgerinnen und Bürger an den Vorhaben zum Bürokratieabbau und besserer Rechtsetzung."
1195489,"Unser Weg wäre, zu sagen: Leuten, die man bei uns brauchen kann, Leuten, die bei uns in der Mitte der Gesellschaft angekommen sind, die ihren Beitrag leisten zum Gelingen dieser Gesellschaft, sollte man legale Möglichkeiten eröffnen, bei uns im Land zu bleiben, echte Bleibeperspektiven eröffnen, egal ob sie nun vor oder nach dem 1. August 2018 nach Deutschland gekommen sind."
761104,"Diesen Unterschied und die damit verbundene Ungerechtigkeit müssen wir uns nochmals genauer anschauen, auch mit Blick auf die gefühlte und reale Belastung der Bürger."
226711,Und da ist für diese Regierung offenbar die spannendste Frage: Wie macht man da jetzt die Bevölkerung gefügig?
906272,"Wir Linke sind in diesem Hohen Haus die einzige Partei, die einzige Kraft, die zuverlässige Adresse für ostdeutsche Interessen."
385878,"Diejenigen, die ich meine - ich sehe Herrn Ströbele gerade nicht bei dieser Diskussion -, sind noch nie in der Ukraine gewesen und reden wie der Blinde von der Farbe."
891585,"Das Bundessportministerium hat mit dem Deutschen Olympischen Sportbund über zwei Jahre lang hinter verschlossenen Türen die größte Reform des deutschen Spitzensports beschlossen und hat sich in diesem Zusammenhang, was Transparenz und Ähnliches anbetrifft, nicht gerade mit Ruhm bekleckert."
1246376,"Nicht umsonst hält noch immer – auch darauf ist hingewiesen worden – eine überwältigende Mehrheit den öffentlich-rechtlichen Rundfunk für sehr vertrauenswürdig, übrigens genauso wie sie die regionalen Zeitungen für vertrauenswürdig hält."
21710,"Passend zur Weihnachtszeit wollte ich besinnlich und versöhnlich anfangen und zuerst einmal die Gemeinsamkeiten herausstellen, also das, was von der Mehrheit dieses Hauses geteilt wird."
40116,"So fördert die Regierung sehr deutlich nicht grundsätzlich das Wohl der freiheitlich-demokratischen Gesellschaft, sondern die Durchsetzung ihres totalitär-toleranten familien- und gesellschaftszerstörenden Weltbildes in allen Bereichen."
267394,Aber man sollte das dann auch ehrlicher der Öffentlichkeit vermitteln.
352207,"Das sind alle hier im Saal, und sie sollen sich angesichts dieser Arbeit nicht verstecken, sollen vor das Volk treten und sagen, was sie tun und ob die Entlohnung gerecht ist."
540278,"Es ist weder im Interesse des Wettbewerbs noch im Interesse der Kunden, dass der Fahrkartenkäufer zum Beispiel für die Verbindung Reutlingen-Berlin den Wunsch mancher Nostalgiker nach Nachtzugverbindungen von München nach Paris subventioniert."
266120,"Aber die Hektik und die vielen offenen Fragen und vor allem auch das Ignorieren der Einwände der Experten liegt wohl daran, dass die Bundesregierung sehr lange nichts getan hat und jetzt plötzlich gemerkt hat, dass man dringend handeln muss, weil wir sonst Ende des Jahres ein riesiges Problem haben."
276737,"Und dort, wo Fleiß, Innovation und Produktivität unseres Mittelstandes trotz Gendergaga, trotz Quotenregelung, trotz Verboten aller Art noch immer zu Gewinnen führen, sollen diese umverteilt werden."
175066,"Ich habe an dieser Stelle schon gesagt – und ich werde nicht müde, es zu wiederholen –: Der Souverän dieses Landes ist das deutsche Volk, repräsentiert durch dieses Parlament."
95251,Ich möchte unseren Soldatinnen und Soldaten aufrichtig für diese Leistung und für diesen Einsatz danken.
540661,Wir werden nicht die Reichen entlasten und dafür die kleinen Leute belasten.
426229,"Diese mit Sach- und Fachverstand abzuwägen, sie aber auch unter den Aspekten der Wirtschaftlichkeit zu betrachten, sollten wir vorrangig den Betriebsinhabern mit ihrer Berufserfahrung überlassen und sie dabei mit möglichst wenig Bürokratie begleiten."
299557,Wir müssen den „grün“ gelabelten Lebensstil der Stadtbevölkerung mit den Lebensbedingungen und den Produkten des ländlichen Raumes in Einklang bringen.
720234,"Wir müssen den Menschen frühzeitig und dauerhaft, gerade den jungen Menschen, die heute hier im Plenum auf den Besuchertribünen sitzen, immer wieder klarmachen, dass es im Leben auch darum geht, aufzusteigen, und zwar durch Bildung, dass das Leben eben nicht dadurch gekennzeichnet ist, dauerhaft auf einem Lohnniveau zu verharren und irgendwann einmal Grundsicherung zu bekommen, sondern dass unser Antrieb, auch in der Politik, der ist, ebenjenen Menschen zu einem besserem Einkommen und zu einer besseren Absicherung im Alter zu verhelfen."
92310,"Die Bürger- und Freiheitsrechte des Grundgesetzes, Kolleginnen und Kollegen, sind für uns immer der entscheidende Maßstab."
767236,"Deswegen war es gerade den Mitgliedern meiner Arbeitsgruppe wichtig, die Menschen, die in die Großstädte kommen, dafür zu sensibilisieren, dass Kultur ebenfalls im ländlichen Raum stattfindet und dass es sich lohnt, die ausgetrampelten Pfade der Großstädte einmal zu verlassen, hinauszugehen und sich mit den vielen charmanten Seiten unserer Heimat auseinanderzusetzen."
1079626,Gerade die Kinder sollten wir besonders in den Blick nehmen.
